square_id,cluster,mean_level
8117,mixed/suburban,260.71252
8120,mixed/suburban,212.4316
8121,mixed/suburban,232.23366
8122,mixed/suburban,232.23366
8123,business,238.76546
8124,business,219.74017
8130,business,227.74068
8131,business,247.05952
8132,mixed/suburban,364.05225
8133,mixed/suburban,383.15622
8134,mixed/suburban,356.67612
8135,mixed/suburban,268.4521
8136,mixed/suburban,304.16998
8137,mixed/suburban,324.4788
8138,mixed/suburban,313.05582
8139,mixed/suburban,309.77396
8140,mixed/suburban,315.2379
8141,mixed/suburban,327.46994
8142,mixed/suburban,425.67792
8143,mixed/suburban,455.54932
8144,mixed/suburban-2,455.59546
8145,mixed/suburban-2,435.00983
8146,mixed/suburban,303.07965
8147,business,200.36299
8148,mixed/suburban,205.24786
8149,mixed/suburban,242.59425
8150,mixed/suburban-2,282.14273
8151,mixed/suburban,461.23386
8152,mixed/suburban,479.20856
8153,mixed/suburban-2,645.015
8154,mixed/suburban-2,929.07025
8155,mixed/suburban-2,440.72888
8156,mixed/suburban-2,271.58014
8157,mixed/suburban-2,278.7919
8158,mixed/suburban,285.7346
8159,mixed/suburban-2,262.33026
8160,mixed/suburban-2,338.76028
8161,mixed/suburban-2,359.8214
8162,mixed/suburban-2,350.8928
8163,mixed/suburban-2,338.51923
8164,mixed/suburban-2,230.09268
8165,mixed/suburban-2,210.2371
8166,mixed/suburban,228.04616
8167,business,285.25964
8168,business,268.29495
8169,business-2,1768.876
8170,business,424.0977
8171,mixed/suburban,867.75745
8172,mixed/suburban,842.58185
8173,mixed/suburban,800.7529
8174,business,744.47894
8175,business,818.8478
8176,mixed/suburban,803.16583
8177,mixed/suburban-2,535.29895
8178,mixed/suburban-2,445.65768
8179,mixed/suburban-2,551.1535
8180,mixed/suburban-2,597.3011
8181,mixed/suburban,510.92212
8182,mixed/suburban,435.79462
8183,mixed/suburban,442.56577
8184,business,529.66534
8185,mixed/suburban,632.017
8186,mixed/suburban,686.6364
8187,mixed/suburban,521.40204
8188,mixed/suburban,627.68585
8189,mixed/suburban-2,827.3917
8190,mixed/suburban-2,920.1971
8191,mixed/suburban,829.4112
8192,mixed/suburban,513.0005
8193,mixed/suburban,513.14
8194,mixed/suburban,481.87518
8195,mixed/suburban,373.11618
8196,mixed/suburban-2,232.37119
8197,mixed/suburban,223.08879
8198,mixed/suburban,252.16133
8199,mixed/suburban-2,218.2827
8200,mixed/suburban-2,193.34518
8204,mixed/suburban,223.56985
8205,mixed/suburban,220.5201
8206,mixed/suburban,220.52174
8207,mixed/suburban,217.70644
8208,mixed/suburban,273.38907
8209,mixed/suburban,330.92902
8210,mixed/suburban,343.06555
8211,business,395.98203
8212,mixed/suburban,396.36224
8213,mixed/suburban-2,312.98914
8214,mixed/suburban-2,296.52557
8215,mixed/suburban-2,261.48248
8216,mixed/suburban-2,299.4145
8217,mixed/suburban-2,330.01062
8218,mixed/suburban,237.17477
8220,mixed/suburban,197.33325
8221,mixed/suburban,232.23366
8222,mixed/suburban,232.23366
8223,mixed/suburban,232.23366
8224,mixed/suburban,209.88734
8229,business,195.88239
8230,business,290.48816
8231,business,262.0306
8232,business,272.73328
8233,mixed/suburban,280.80176
8236,mixed/suburban,195.4589
8237,mixed/suburban,319.84863
8238,mixed/suburban,304.10858
8239,mixed/suburban,319.7398
8240,mixed/suburban,323.86273
8241,mixed/suburban,328.10544
8242,mixed/suburban,501.33762
8243,mixed/suburban,496.74017
8244,mixed/suburban-2,459.26822
8245,mixed/suburban-2,406.00092
8246,mixed/suburban-2,278.13553
8247,business,259.53516
8248,business,252.19061
8249,mixed/suburban,234.65175
8250,mixed/suburban,241.3028
8251,mixed/suburban,392.37653
8252,mixed/suburban,459.1946
8253,mixed/suburban,433.29266
8257,mixed/suburban-2,284.81027
8258,mixed/suburban,276.95428
8259,mixed/suburban,262.95038
8260,mixed/suburban-2,283.25333
8261,mixed/suburban-2,353.00034
8262,mixed/suburban-2,340.50873
8263,mixed/suburban-2,261.48627
8264,mixed/suburban,189.55788
8265,mixed/suburban,190.15701
8266,business,204.24109
8267,business,211.3995
8268,business,295.27362
8269,business-2,739.6371
8270,mixed/suburban,781.53564
8271,mixed/suburban-2,1548.321
8272,mixed/suburban-2,1460.0487
8273,mixed/suburban,862.24664
8274,mixed/suburban-2,760.10876
8275,mixed/suburban-2,776.52405
8276,mixed/suburban-2,861.5806
8277,mixed/suburban-2,844.83264
8278,mixed/suburban-2,754.152
8279,mixed/suburban-2,510.37054
8280,mixed/suburban-2,496.55383
8281,mixed/suburban-2,483.92844
8282,mixed/suburban,445.5501
8283,mixed/suburban,446.07333
8284,mixed/suburban,327.48508
8285,mixed/suburban,273.59122
8286,mixed/suburban,337.3704
8287,mixed/suburban,565.3896
8288,mixed/suburban,603.2634
8289,mixed/suburban-2,696.2898
8290,mixed/suburban-2,705.61224
8291,mixed/suburban,696.8853
8292,mixed/suburban,481.419
8293,mixed/suburban,395.1586
8294,mixed/suburban,275.96448
8295,mixed/suburban,245.95613
8296,mixed/suburban,204.67061
8297,mixed/suburban,197.6895
8298,mixed/suburban,189.151
8299,mixed/suburban-2,210.38432
8300,mixed/suburban-2,190.4903
8304,mixed/suburban,220.50642
8305,mixed/suburban,214.662
8306,mixed/suburban,220.52174
8307,mixed/suburban,220.52174
8308,mixed/suburban,217.59161
8309,mixed/suburban,338.11697
8310,mixed/suburban,383.74573
8311,business,397.80978
8312,mixed/suburban,335.7
8313,mixed/suburban-2,301.72946
8314,mixed/suburban-2,406.45166
8315,mixed/suburban-2,392.44144
8316,mixed/suburban-2,345.0244
8317,mixed/suburban-2,316.3576
8318,mixed/suburban-2,291.47522
8319,mixed/suburban,196.73032
8320,mixed/suburban,240.77925
8321,mixed/suburban,256.4813
8322,mixed/suburban,232.23366
8323,mixed/suburban,232.23366
8324,mixed/suburban,199.56245
8330,business,234.79211
8331,business,260.18494
8332,business,260.09042
8333,business,201.06561
8336,business,231.97635
8337,business,351.02075
8338,business,348.65582
8339,business,346.34985
8340,mixed/suburban,347.84048
8341,mixed/suburban-2,421.46695
8342,mixed/suburban,504.22052
8343,mixed/suburban,489.62558
8344,mixed/suburban-2,366.5205
8345,mixed/suburban-2,293.2116
8346,mixed/suburban-2,260.66318
8347,mixed/suburban,259.8605
8348,business,254.65651
8349,business,249.33371
8350,business,248.33086
8351,mixed/suburban,377.75278
8352,mixed/suburban,438.46527
8353,mixed/suburban,417.95868
8357,mixed/suburban,270.53143
8358,mixed/suburban,320.7485
8359,mixed/suburban,299.88104
8360,mixed/suburban,273.7665
8361,mixed/suburban-2,289.98163
8362,mixed/suburban-2,282.39294
8363,mixed/suburban-2,220.84402
8364,mixed/suburban,247.35207
8365,mixed/suburban,254.23227
8366,business,206.97086
8367,business,206.97086
8368,business,207.72432
8369,business,575.9893
8370,mixed/suburban-2,1463.737
8371,mixed/suburban-2,1569.1124
8372,mixed/suburban,1329.6687
8373,mixed/suburban,927.0025
8374,mixed/suburban,986.5978
8375,mixed/suburban-2,772.9101
8376,mixed/suburban-2,829.37195
8377,mixed/suburban-2,815.7708
8378,mixed/suburban-2,767.4936
8379,mixed/suburban-2,495.36688
8380,mixed/suburban-2,494.70633
8381,mixed/suburban-2,453.96588
8382,mixed/suburban,388.27524
8383,mixed/suburban,443.2675
8384,mixed/suburban,318.42908
8385,mixed/suburban,300.81912
8386,mixed/suburban,339.40582
8387,business,557.0417
8388,mixed/suburban,673.65607
8389,mixed/suburban,713.5457
8390,mixed/suburban,681.4832
8391,mixed/suburban,668.4427
8392,mixed/suburban,597.26917
8393,mixed/suburban,251.7933
8394,mixed/suburban,247.54059
8395,mixed/suburban,240.98308
8396,mixed/suburban,209.65944
8403,mixed/suburban,220.35114
8404,mixed/suburban,220.51859
8405,mixed/suburban,220.5058
8406,mixed/suburban,220.4958
8407,mixed/suburban,220.52174
8408,mixed/suburban,220.52174
8409,mixed/suburban,388.8596
8410,mixed/suburban,445.84918
8411,mixed/suburban,383.66867
8412,business,269.03494
8413,mixed/suburban,311.4482
8414,mixed/suburban-2,446.8472
8415,mixed/suburban-2,385.40607
8416,mixed/suburban-2,359.7175
8417,mixed/suburban-2,353.34207
8418,mixed/suburban-2,322.3036
8419,mixed/suburban-2,430.20715
8420,mixed/suburban-2,391.38495
8421,mixed/suburban,216.48056
8422,mixed/suburban,213.20518
8423,mixed/suburban,230.3375
8424,mixed/suburban,189.49815
8431,business,232.44185
8432,business,226.01979
8436,mixed/suburban,197.61244
8437,business,350.496
8438,business,349.97226
8439,business,361.79974
8440,business,403.82443
8441,mixed/suburban-2,509.38092
8442,mixed/suburban-2,504.38654
8443,mixed/suburban-2,408.04617
8444,mixed/suburban-2,266.50522
8445,mixed/suburban-2,250.92569
8446,mixed/suburban-2,247.91713
8447,mixed/suburban,195.0404
8448,business,211.05446
8449,business,252.06691
8450,business,291.8259
8451,mixed/suburban,329.3549
8452,business,546.5382
8453,business,456.75253
8454,business,333.93036
8456,mixed/suburban-2,312.6404
8457,mixed/suburban-2,404.93024
8458,mixed/suburban-2,447.8229
8459,mixed/suburban-2,507.87415
8460,mixed/suburban-2,515.0955
8461,mixed/suburban-2,345.91504
8462,mixed/suburban-2,333.29785
8463,mixed/suburban-2,287.6309
8464,mixed/suburban,285.34323
8465,mixed/suburban,263.77716
8466,business,206.97086
8467,business,206.99046
8468,business-2,440.05176
8469,business-2,590.0513
8470,business,870.76074
8471,mixed/suburban-2,1370.7112
8472,mixed/suburban,1278.8492
8473,mixed/suburban,1163.0094
8474,mixed/suburban,1224.2043
8475,mixed/suburban,1278.6729
8476,mixed/suburban,1248.1405
8477,mixed/suburban-2,777.435
8478,mixed/suburban-2,700.25696
8479,mixed/suburban-2,282.6715
8480,mixed/suburban-2,282.26822
8481,mixed/suburban,187.42622
8482,mixed/suburban,230.9577
8483,business,265.23883
8484,business,192.12231
8485,business,267.56955
8486,mixed/suburban,345.63684
8487,business,482.26587
8488,business,593.4238
8489,mixed/suburban,663.0123
8490,mixed/suburban,668.5247
8491,mixed/suburban,664.17664
8492,mixed/suburban,453.28415
8493,mixed/suburban,259.13483
8494,mixed/suburban,244.8422
8495,mixed/suburban,224.48766
8496,mixed/suburban,196.95102
8502,business,372.55487
8503,mixed/suburban,234.24341
8504,mixed/suburban,212.28331
8505,mixed/suburban,218.97472
8506,mixed/suburban,220.52174
8507,mixed/suburban,220.52174
8508,mixed/suburban,220.52174
8509,mixed/suburban,388.8596
8510,mixed/suburban,445.83627
8511,mixed/suburban,440.4778
8512,mixed/suburban,390.407
8513,mixed/suburban,396.0021
8514,mixed/suburban-2,430.16373
8515,mixed/suburban-2,416.59937
8516,mixed/suburban-2,351.04318
8517,mixed/suburban-2,325.1152
8518,mixed/suburban-2,345.37604
8519,mixed/suburban-2,629.7191
8520,mixed/suburban-2,499.4145
8521,mixed/suburban-2,445.30713
8522,mixed/suburban,249.28632
8523,mixed/suburban,214.80545
8534,mixed/suburban,190.50117
8535,mixed/suburban,222.14276
8536,mixed/suburban,306.66174
8537,business,352.91248
8538,business,355.0261
8539,business,378.29675
8540,business,388.65714
8541,mixed/suburban,397.4273
8542,mixed/suburban-2,360.5943
8543,mixed/suburban-2,305.1979
8544,mixed/suburban-2,277.10544
8545,mixed/suburban-2,250.49759
8546,mixed/suburban-2,193.07903
8549,mixed/suburban,193.23651
8550,mixed/suburban,305.4896
8551,business,348.75455
8552,business,561.4121
8553,business,473.9522
8554,business,384.1397
8555,mixed/suburban,412.57074
8556,mixed/suburban-2,448.83148
8557,mixed/suburban-2,482.46454
8558,mixed/suburban-2,510.61057
8559,mixed/suburban-2,570.435
8560,mixed/suburban-2,554.72925
8561,mixed/suburban-2,594.2428
8562,mixed/suburban-2,879.1046
8563,mixed/suburban-2,438.68225
8564,mixed/suburban,236.1655
8567,business,284.68893
8568,business-2,540.3699
8569,business-2,580.0247
8570,business-2,651.0557
8571,mixed/suburban,967.78253
8572,mixed/suburban,1171.4974
8573,mixed/suburban,1121.405
8574,mixed/suburban,1224.2208
8575,mixed/suburban,1443.8474
8576,mixed/suburban,1361.8044
8577,mixed/suburban,864.44507
8578,mixed/suburban,620.8679
8585,mixed/suburban,383.72375
8586,mixed/suburban-2,258.12616
8587,mixed/suburban-2,261.23285
8588,mixed/suburban-2,359.2676
8589,mixed/suburban,452.27725
8590,mixed/suburban,518.11426
8591,mixed/suburban,413.85583
8592,mixed/suburban,322.5517
8593,mixed/suburban,258.99506
8594,mixed/suburban,251.53275
8595,mixed/suburban,237.9832
8601,mixed/suburban-2,248.01132
8602,mixed/suburban,352.78217
8604,mixed/suburban,198.26248
8605,mixed/suburban,202.24654
8606,mixed/suburban,220.52174
8607,mixed/suburban,217.30663
8608,mixed/suburban,189.58246
8609,mixed/suburban,227.01807
8610,mixed/suburban,385.05896
8611,mixed/suburban,445.9049
8612,mixed/suburban,396.06638
8613,mixed/suburban,384.59756
8614,mixed/suburban,356.66684
8615,mixed/suburban,253.17937
8616,mixed/suburban,235.30582
8617,mixed/suburban-2,283.86462
8618,mixed/suburban-2,455.60526
8619,mixed/suburban-2,648.62286
8620,mixed/suburban-2,605.90283
8621,mixed/suburban-2,629.77496
8622,mixed/suburban-2,441.90515
8623,mixed/suburban-2,198.63293
8625,mixed/suburban-2,194.47563
8626,mixed/suburban-2,194.97974
8631,mixed/suburban,205.94678
8634,mixed/suburban,253.45497
8635,mixed/suburban-2,565.7583
8636,mixed/suburban,597.62115
8637,mixed/suburban,396.96887
8638,mixed/suburban,553.64716
8639,mixed/suburban,539.1355
8640,mixed/suburban,483.30838
8641,mixed/suburban-2,327.03696
8642,mixed/suburban-2,271.45874
8643,mixed/suburban-2,258.8102
8644,mixed/suburban-2,256.85385
8645,mixed/suburban-2,230.68936
8650,mixed/suburban,310.76303
8651,mixed/suburban,461.295
8652,business,569.79803
8653,business,413.49133
8654,business,401.95532
8655,mixed/suburban,442.84875
8656,mixed/suburban,688.65186
8657,mixed/suburban-2,487.82758
8658,mixed/suburban-2,514.4112
8659,mixed/suburban-2,587.72235
8660,mixed/suburban-2,592.2384
8661,mixed/suburban-2,729.8525
8662,mixed/suburban-2,1238.4131
8663,mixed/suburban-2,605.7754
8667,business-2,315.5203
8668,business-2,515.9699
8669,business-2,561.73535
8670,business,847.711
8671,mixed/suburban,926.63617
8672,mixed/suburban,1039.8508
8673,mixed/suburban,760.2285
8674,mixed/suburban-2,1104.1526
8675,mixed/suburban-2,1629.2947
8676,mixed/suburban,1371.9093
8677,mixed/suburban,932.0751
8678,mixed/suburban,374.2075
8684,mixed/suburban,265.88995
8685,mixed/suburban,402.68222
8686,mixed/suburban,364.8638
8687,mixed/suburban-2,297.56985
8688,mixed/suburban-2,326.62466
8689,mixed/suburban,413.0074
8690,mixed/suburban,385.70193
8691,mixed/suburban,330.76825
8692,mixed/suburban,388.05338
8693,mixed/suburban,262.18048
8694,mixed/suburban,262.2277
8695,mixed/suburban,288.10495
8696,mixed/suburban,209.1761
8701,mixed/suburban,254.35876
8706,mixed/suburban,199.20251
8711,mixed/suburban,248.55376
8712,mixed/suburban,302.535
8713,mixed/suburban,203.40247
8715,mixed/suburban,195.07074
8716,mixed/suburban,193.79988
8717,mixed/suburban,193.73497
8718,mixed/suburban-2,514.35114
8719,mixed/suburban-2,629.77496
8720,mixed/suburban-2,629.77496
8721,mixed/suburban-2,629.65216
8722,mixed/suburban-2,359.24283
8723,mixed/suburban-2,189.94778
8724,mixed/suburban-2,187.14749
8725,mixed/suburban-2,214.225
8726,mixed/suburban-2,220.886
8727,mixed/suburban-2,199.36044
8730,mixed/suburban-2,289.421
8731,mixed/suburban-2,319.21017
8732,mixed/suburban,238.09602
8733,mixed/suburban,222.92706
8734,mixed/suburban-2,908.31177
8735,mixed/suburban-2,525.51764
8736,mixed/suburban,323.39185
8737,mixed/suburban,289.13217
8738,mixed/suburban,522.92816
8739,mixed/suburban,561.0346
8740,mixed/suburban,529.87695
8741,mixed/suburban-2,260.73737
8742,mixed/suburban-2,254.22333
8743,mixed/suburban-2,240.8088
8750,mixed/suburban,315.51517
8751,mixed/suburban-2,609.7969
8752,mixed/suburban-2,605.67395
8753,mixed/suburban,420.28293
8754,mixed/suburban,394.84796
8755,mixed/suburban,538.03925
8756,mixed/suburban,965.2945
8757,mixed/suburban-2,740.6009
8758,mixed/suburban-2,602.8843
8759,mixed/suburban,578.8462
8760,mixed/suburban,383.16162
8761,mixed/suburban-2,620.83813
8762,mixed/suburban-2,1699.2965
8768,business-2,206.72209
8769,business,370.31116
8770,business,632.5714
8771,mixed/suburban,908.25104
8772,mixed/suburban,892.82544
8773,mixed/suburban-2,741.3488
8774,mixed/suburban-2,1438.9415
8775,mixed/suburban-2,1469.8512
8776,mixed/suburban,573.8511
8777,mixed/suburban,411.0562
8783,mixed/suburban,195.83838
8784,mixed/suburban-2,201.21379
8785,mixed/suburban-2,430.72208
8786,mixed/suburban-2,426.1045
8787,mixed/suburban-2,332.8916
8788,mixed/suburban-2,338.62943
8789,mixed/suburban,409.03033
8790,mixed/suburban,398.05603
8791,mixed/suburban-2,453.87256
8792,mixed/suburban-2,518.7806
8793,mixed/suburban-2,402.4927
8794,mixed/suburban,364.8483
8795,mixed/suburban,353.08273
8796,mixed/suburban,286.23703
8797,mixed/suburban,197.78214
8798,mixed/suburban-2,286.2807
8799,mixed/suburban-2,381.1339
8800,mixed/suburban-2,342.12677
8815,business,198.15967
8816,mixed/suburban,217.72646
8817,mixed/suburban,211.34407
8818,mixed/suburban-2,557.76404
8819,mixed/suburban-2,629.77496
8820,mixed/suburban-2,615.1552
8821,mixed/suburban-2,577.6136
8822,mixed/suburban-2,213.87411
8823,mixed/suburban-2,199.20308
8824,mixed/suburban-2,196.45312
8825,mixed/suburban-2,207.55502
8826,mixed/suburban-2,220.8823
8827,mixed/suburban-2,218.46988
8829,mixed/suburban-2,262.5061
8830,mixed/suburban-2,327.2908
8831,mixed/suburban-2,329.58557
8832,mixed/suburban,308.1674
8833,mixed/suburban,352.97296
8834,mixed/suburban-2,988.86426
8835,mixed/suburban,714.4078
8836,mixed/suburban,465.5539
8837,mixed/suburban-2,291.2859
8838,mixed/suburban-2,258.30164
8839,mixed/suburban-2,357.51773
8840,mixed/suburban-2,355.0302
8841,mixed/suburban-2,231.70737
8842,mixed/suburban-2,232.14018
8849,mixed/suburban,222.41953
8850,mixed/suburban,251.68187
8851,mixed/suburban-2,619.7272
8852,mixed/suburban-2,677.83344
8853,mixed/suburban-2,482.65222
8854,mixed/suburban,521.2667
8855,mixed/suburban,890.35297
8856,mixed/suburban-2,775.4985
8857,mixed/suburban-2,1176.335
8858,mixed/suburban,715.1964
8859,mixed/suburban,565.12164
8860,mixed/suburban,307.60458
8861,mixed/suburban,308.2595
8862,mixed/suburban-2,1484.7014
8863,mixed/suburban-2,485.32724
8866,mixed/suburban,192.81714
8867,business-2,201.4552
8868,business-2,220.71674
8869,business,380.20322
8870,business,403.51218
8871,business,558.0118
8872,mixed/suburban,679.2499
8873,mixed/suburban,722.4331
8874,mixed/suburban-2,1470.2722
8875,mixed/suburban,1056.4548
8876,mixed/suburban,493.72766
8877,mixed/suburban,469.47458
8878,mixed/suburban,194.17384
8884,mixed/suburban-2,369.6135
8885,mixed/suburban-2,481.177
8886,mixed/suburban-2,483.4008
8887,mixed/suburban-2,379.27435
8888,mixed/suburban-2,354.90247
8889,mixed/suburban-2,349.6822
8890,mixed/suburban-2,385.81955
8891,mixed/suburban-2,457.27954
8892,mixed/suburban-2,491.57086
8893,mixed/suburban,372.3109
8894,mixed/suburban,365.54578
8895,mixed/suburban,361.49673
8896,mixed/suburban,354.54187
8897,mixed/suburban-2,400.98145
8898,mixed/suburban-2,383.7239
8899,mixed/suburban-2,382.9205
8900,mixed/suburban-2,382.9205
8901,mixed/suburban,190.7682
8915,business,197.75352
8916,business,197.75352
8917,business,197.75352
8918,mixed/suburban-2,527.14124
8919,mixed/suburban-2,631.93146
8920,mixed/suburban-2,623.0873
8921,mixed/suburban-2,353.54294
8922,mixed/suburban-2,199.52751
8923,mixed/suburban-2,199.02979
8924,mixed/suburban-2,199.02979
8925,mixed/suburban-2,208.23096
8926,mixed/suburban-2,220.85545
8927,mixed/suburban-2,192.17209
8929,mixed/suburban-2,210.33963
8930,mixed/suburban-2,310.0474
8931,mixed/suburban-2,330.6577
8932,mixed/suburban,352.27716
8933,mixed/suburban,358.09265
8934,mixed/suburban,360.61105
8935,mixed/suburban-2,513.3426
8936,mixed/suburban-2,375.42374
8937,mixed/suburban-2,301.7469
8938,mixed/suburban-2,268.23477
8939,mixed/suburban-2,231.00487
8940,mixed/suburban-2,230.66026
8941,mixed/suburban-2,231.70737
8942,mixed/suburban-2,231.70737
8948,mixed/suburban,249.50269
8949,mixed/suburban-2,304.5901
8950,mixed/suburban-2,343.61188
8951,mixed/suburban-2,482.2458
8952,mixed/suburban-2,655.95374
8953,mixed/suburban-2,520.05585
8954,mixed/suburban,408.78268
8955,mixed/suburban,418.77765
8956,mixed/suburban,554.03015
8957,mixed/suburban-2,913.32404
8958,mixed/suburban-2,670.16846
8959,mixed/suburban-2,772.0542
8960,mixed/suburban-2,624.9035
8961,mixed/suburban,216.52652
8962,mixed/suburban,214.06691
8963,mixed/suburban,210.08694
8965,mixed/suburban,191.23175
8966,mixed/suburban,443.62155
8967,business,417.67657
8968,business-2,349.64227
8969,business-2,219.833
8970,mixed/suburban,441.5094
8971,mixed/suburban,498.30057
8972,mixed/suburban,507.94778
8973,mixed/suburban,609.2623
8974,mixed/suburban,809.2843
8975,mixed/suburban,775.5417
8976,mixed/suburban-2,684.846
8977,mixed/suburban,561.6304
8978,mixed/suburban,392.40945
8980,business,264.9273
8981,business,341.50342
8982,business,270.0335
8984,mixed/suburban,189.65932
8985,mixed/suburban-2,405.89752
8986,mixed/suburban-2,415.63663
8987,mixed/suburban-2,309.7912
8988,mixed/suburban-2,341.5599
8989,mixed/suburban-2,363.1931
8990,mixed/suburban-2,387.3981
8991,mixed/suburban-2,437.0467
8992,mixed/suburban-2,397.1193
8993,mixed/suburban,331.5773
8994,mixed/suburban,365.54578
8995,mixed/suburban,379.80258
8996,mixed/suburban-2,443.50278
8997,mixed/suburban-2,463.7484
8998,mixed/suburban-2,379.39954
8999,mixed/suburban-2,357.1777
9000,mixed/suburban-2,363.1185
9001,mixed/suburban-2,218.77705
9006,mixed/suburban,191.50348
9015,business,187.67738
9016,business,197.6265
9017,business,203.52705
9018,mixed/suburban-2,391.13257
9019,mixed/suburban-2,564.1911
9020,mixed/suburban-2,339.67435
9021,mixed/suburban-2,321.27798
9022,mixed/suburban-2,257.60947
9023,mixed/suburban-2,199.97891
9024,mixed/suburban-2,199.02979
9025,mixed/suburban-2,212.19313
9026,mixed/suburban-2,220.28851
9030,mixed/suburban-2,259.4052
9031,mixed/suburban-2,239.50368
9032,mixed/suburban-2,221.64899
9033,mixed/suburban-2,247.42355
9034,mixed/suburban-2,307.37518
9035,mixed/suburban-2,315.68008
9036,mixed/suburban-2,313.80167
9037,mixed/suburban-2,313.5593
9038,mixed/suburban-2,291.4787
9039,mixed/suburban-2,236.58974
9040,mixed/suburban-2,224.9365
9041,mixed/suburban-2,237.77965
9042,mixed/suburban-2,229.62605
9048,mixed/suburban-2,287.27502
9049,mixed/suburban-2,305.406
9050,mixed/suburban-2,310.07336
9051,mixed/suburban-2,367.1134
9052,mixed/suburban-2,497.18283
9053,mixed/suburban-2,330.75256
9054,mixed/suburban-2,398.3392
9055,mixed/suburban,389.3298
9056,mixed/suburban,447.96112
9057,mixed/suburban-2,655.87054
9058,mixed/suburban-2,682.83777
9059,mixed/suburban-2,856.0583
9060,mixed/suburban-2,680.6109
9061,mixed/suburban,228.87448
9062,mixed/suburban,223.1222
9063,mixed/suburban,211.9244
9065,mixed/suburban,244.12518
9066,mixed/suburban,516.5342
9067,mixed/suburban,510.48526
9068,business,512.49536
9069,business,338.35858
9070,mixed/suburban,502.6575
9071,mixed/suburban,501.45984
9072,mixed/suburban,562.1104
9073,mixed/suburban,624.11346
9074,mixed/suburban,768.5319
9075,mixed/suburban,744.7574
9076,mixed/suburban,542.0632
9077,business,274.92175
9078,business,243.40239
9079,business,285.95547
9080,business,472.02423
9081,business,460.31436
9082,business,453.147
9083,business,272.52332
9084,mixed/suburban,189.11836
9085,mixed/suburban-2,349.63702
9086,mixed/suburban-2,374.34073
9087,mixed/suburban-2,319.4353
9088,mixed/suburban-2,330.03137
9089,mixed/suburban-2,386.99152
9090,mixed/suburban-2,399.47833
9091,mixed/suburban-2,408.0039
9092,mixed/suburban-2,280.69653
9093,mixed/suburban-2,275.8568
9094,mixed/suburban-2,496.40323
9095,mixed/suburban-2,525.38336
9096,mixed/suburban-2,468.1
9097,mixed/suburban-2,467.17432
9098,mixed/suburban-2,365.8242
9099,mixed/suburban-2,351.6709
9100,mixed/suburban-2,352.58215
9101,mixed/suburban-2,198.60625
9117,mixed/suburban,219.84384
9118,mixed/suburban-2,282.4099
9119,mixed/suburban-2,348.46805
9120,mixed/suburban-2,321.27725
9121,mixed/suburban-2,321.27725
9122,mixed/suburban-2,321.24634
9123,mixed/suburban-2,253.17137
9124,mixed/suburban-2,237.26518
9125,mixed/suburban-2,233.31512
9126,mixed/suburban-2,208.87538
9129,mixed/suburban-2,189.0239
9130,mixed/suburban-2,214.4659
9135,mixed/suburban-2,205.62457
9136,mixed/suburban-2,232.74542
9137,mixed/suburban-2,288.56097
9138,mixed/suburban-2,283.74005
9139,mixed/suburban-2,243.77917
9148,mixed/suburban-2,248.44096
9149,mixed/suburban-2,502.129
9150,mixed/suburban-2,696.31537
9151,mixed/suburban-2,676.116
9152,mixed/suburban-2,575.3208
9153,mixed/suburban-2,328.97992
9154,mixed/suburban-2,395.16034
9155,mixed/suburban,466.7152
9156,mixed/suburban,472.57913
9157,mixed/suburban-2,589.4664
9158,mixed/suburban-2,696.95984
9159,mixed/suburban-2,835.86523
9160,mixed/suburban-2,466.14908
9161,mixed/suburban,228.84468
9162,mixed/suburban-2,237.45135
9163,mixed/suburban-2,251.65115
9164,mixed/suburban-2,263.0906
9165,mixed/suburban-2,314.9163
9166,mixed/suburban,463.50305
9167,mixed/suburban,688.5574
9168,mixed/suburban,713.64935
9169,business,553.97424
9170,mixed/suburban,568.1148
9171,mixed/suburban,562.9932
9172,mixed/suburban,602.2984
9173,mixed/suburban,610.6986
9174,mixed/suburban,697.4575
9175,mixed/suburban,668.5006
9176,business,292.42566
9177,business,283.6057
9178,business,258.01227
9179,business,347.99252
9180,business,500.77545
9181,business,475.11407
9182,business,447.22403
9183,mixed/suburban,281.70093
9184,mixed/suburban,219.09128
9185,mixed/suburban-2,341.32013
9186,mixed/suburban-2,378.8904
9187,mixed/suburban,288.17102
9188,mixed/suburban,278.77713
9189,mixed/suburban-2,389.79596
9190,mixed/suburban-2,413.23782
9191,mixed/suburban-2,330.26038
9192,mixed/suburban-2,284.32916
9193,mixed/suburban-2,315.49173
9194,mixed/suburban-2,656.33344
9195,mixed/suburban-2,654.55475
9196,mixed/suburban-2,504.84842
9197,mixed/suburban-2,461.6011
9198,mixed/suburban-2,378.8864
9199,mixed/suburban-2,365.1117
9200,mixed/suburban-2,382.93564
9217,mixed/suburban,196.89354
9218,mixed/suburban-2,304.53278
9219,mixed/suburban-2,320.68808
9220,mixed/suburban-2,321.27725
9221,mixed/suburban-2,321.27725
9222,mixed/suburban-2,306.34265
9223,mixed/suburban-2,238.39029
9224,mixed/suburban-2,236.4154
9225,mixed/suburban-2,236.4154
9226,mixed/suburban-2,218.3143
9227,mixed/suburban-2,209.61293
9229,mixed/suburban-2,218.30817
9230,mixed/suburban-2,192.08018
9235,mixed/suburban-2,199.25925
9236,mixed/suburban-2,200.93361
